2019.1.01784.S,50mJy_14,184.960457916667,0.561541944444445,12h19m50.51s,0d33m41.6s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,50mJy_2,180.424749166667,-2.33460194444444,12h01m41.94s,-2d20m04.6s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,50mJy_3,186.031467916667,-0.559056944444444,12h24m07.55s,-0d33m32.6s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,50mJy_4,179.31187,-0.478005833333333,11h57m14.85s,-0d28m40.8s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,50mJy_5,176.54169,-0.840935833333333,11h46m10.01s,-0d50m27.4s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,50mJy_6,182.741474166667,-0.744430833333333,12h10m57.95s,-0d44m40.0s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,50mJy_7,174.754534166667,-2.236565,11h39m01.09s,-2d14m11.6s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,50mJy_8,176.16619,0.908591944444444,11h44m39.89s,0d54m30.9s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,50mJy_9,186.291129166667,-0.30205,12h25m09.87s,-0d18m07.4s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,60mJy_1,179.908067916667,-0.1066,11h59m37.94s,-0d06m23.8s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,60mJy_2,178.656882083333,0.992756944444444,11h54m37.65s,0d59m33.9s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,60mJy_3,176.018280833333,0.645503888888889,11h44m04.39s,0d38m43.8s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,60mJy_4,179.707297916667,-0.952315833333333,11h58m49.75s,-0d57m08.3s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,70mJy_1,184.586172916667,1.23014277777778,12h18m20.68s,1d13m48.5s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,70mJy_2,178.213985,-1.871985,11h52m51.36s,-1d52m19.1s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,70mJy_3,183.45344,-1.05383194444444,12h13m48.83s,-1d03m13.8s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,70mJy_4,183.550884166667,-0.870466944444444,12h14m12.21s,-0d52m13.7s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,70mJy_5,181.428842916667,-0.642852777777778,12h05m42.92s,-0d38m34.3s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,70mJy_6,183.510667916667,-1.71802,12h14m02.56s,-1d43m04.9s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,70mJy_7,174.070635833333,0.814356944444444,11h36m16.95s,0d48m51.7s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01784.S,70mJy_8,176.313757916667,-0.145072777777778,11h45m15.30s,-0d08m42.3s,0,0,0,topo,RADIO,,0,0,0,0,,ALMA_RB_07,0.12,1,0,0,0,DOUBLE,350.5,7500,0.1,1,,,,,350.4999999999,348.5000000001,338.4999999999,336.5000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_01,277.272083333333,-1.69888888888889,18h29m05.30s,-1d41m56.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_02,277.3475,-1.64861111111111,18h29m23.40s,-1d38m55.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_03,277.40875,-1.85,18h29m38.10s,-1d51m00.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_04,277.410833333333,-1.85,18h29m38.60s,-1d51m00.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_05,277.424583333333,-1.83638888888889,18h29m41.90s,-1d50m11.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_06,277.430416666667,-1.9475,18h29m43.30s,-1d56m51.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_07,277.445833333333,-1.93,18h29m47.00s,-1d55m48.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_08,277.4975,-2.01833333333333,18h29m59.40s,-2d01m06.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_09,277.504166666667,-2.10222222222222,18h30m01.00s,-2d06m08.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_10,277.51,-2.04916666666667,18h30m02.40s,-2d02m57.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_11,277.5725,-2.16611111111111,18h30m17.40s,-2d09m58.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_12,277.602083333333,-1.90277777777778,18h30m24.50s,-1d54m10.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_13,277.6075,-2.17833333333333,18h30m25.80s,-2d10m42.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_14,277.621666666667,-1.945,18h30m29.20s,-1d56m42.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_15,277.695416666667,-1.94583333333333,18h30m46.90s,-1d56m45.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_16,277.702916666667,-1.93361111111111,18h30m48.70s,-1d56m01.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_17,277.967083333333,-2.02388888888889,18h31m52.10s,-2d01m26.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,Aql_18,278.054583333333,-1.95833333333333,18h32m13.10s,-1d57m30.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamII_01,193.321666666667,-77.1194444444444,12h53m17.20s,-77d07m10.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamII_02,193.428333333333,-77.2530555555556,12h53m42.80s,-77d15m11.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamII_03,194.777083333333,-77.1275,12h59m06.50s,-77d07m39.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_01,166.094583333333,-77.3022222222222,11h04m22.70s,-77d18m08.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_02,166.693333333333,-77.3755555555556,11h06m46.40s,-77d22m32.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_03,166.741666666667,-77.38,11h06m58.00s,-77d22m48.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_04,166.817083333333,-77.385,11h07m16.10s,-77d23m06.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_05,166.83875,-77.3697222222222,11h07m21.30s,-77d22m11.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_06,166.93125,-77.6613888888889,11h07m43.50s,-77d39m41.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_07,167.012083333333,-77.645,11h08m02.90s,-77d38m42.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_08,167.36875,-76.5577777777778,11h09m28.50s,-76d33m28.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_09,167.442083333333,-76.5794444444444,11h09m46.10s,-76d34m46.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_10,167.446666666667,-77.4413888888889,11h09m47.20s,-77d26m29.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_11,167.51375,-76.5530555555556,11h10m03.30s,-76d33m11.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_12,167.547083333333,-76.5913888888889,11h10m11.30s,-76d35m29.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,ChamI_13,167.794583333333,-76.6991666666667,11h11m10.70s,-76d41m57.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,CrAus_01,285.285833333333,-36.9555555555556,19h01m08.60s,-36d57m20.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,CrAus_02,285.422916666667,-36.9752777777778,19h01m41.50s,-36d58m31.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,CrAus_03,285.45,-36.9561111111111,19h01m48.00s,-36d57m22.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,CrAus_04,285.451666666667,-36.9538888888889,19h01m48.40s,-36d57m14.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,CrAus_05,285.460833333333,-36.9691666666667,19h01m50.60s,-36d58m09.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,CrAus_06,285.47375,-37.0091666666667,19h01m53.70s,-37d00m33.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,CrAus_07,285.480416666667,-36.9558333333333,19h01m55.30s,-36d57m21.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,CrAus_08,285.485,-36.9577777777778,19h01m56.40s,-36d57m28.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,CrAus_09,285.49375,-36.9522222222222,19h01m58.50s,-36d57m08.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
2019.1.01792.S,CrAus_10,285.744166666667,-37.1263888888889,19h02m58.60s,-37d07m35.0s,0,0,5,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.1,1,0,0,0,DOUBLE,242,7500,0.2,1,,,,,241.9999999999,240.0000000001,225.9999999999,224.0000000001,,,,,,,,,,,,,1875,1875,1875,1875,,,,,,,,,,,,,31.25,31.25,31.25,31.25,,,,,,,,,,,,
